Machine,Type,Machine ID,Timestamp,machine_id,force_applied,cycle_time,temperature,vibration_level,cycle_count,oil_pressure,die_alignment,sheet_thickness,power_consumption,noise_level,lubrication_flow_rate
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:17:58.475085+00:00,stamping_press_001,4686.7,2.1,79.0,0.22,809.0,2.0,aligned,2.1,15.5,68.4,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:17:59.026881+00:00,stamping_press_001,4081.7,14.0,94.4,0.69,454.0,0.1,aligned,3.9,10.5,6.6,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:18:40.741543+00:00,stamping_press_001,1049.8,12.6,55.0,0.04,936.0,1.0,aligned,1.1,15.6,31.5,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:19:21.230674+00:00,stamping_press_001,3413.5,14.8,79.0,0.39,337.0,1.1,aligned,5.0,9.8,23.4,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:19:21.899722+00:00,stamping_press_001,3820.9,9.0,19.6,0.43,4.0,0.6,aligned,4.0,14.8,75.3,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:19:22.104913+00:00,stamping_press_001,1522.9,11.8,15.3,0.68,876.0,3.7,aligned,2.4,15.3,8.1,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:20:04.368967+00:00,stamping_press_001,1283.4,4.4,3.6,0.27,1995.0,2.9,aligned,2.4,6.2,59.8,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:20:04.941237+00:00,stamping_press_001,4898.5,4.7,43.0,0.76,1761.0,0.4,aligned,1.3,9.8,41.3,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:20:44.759571+00:00,stamping_press_001,4186.3,10.7,93.9,0.46,556.0,3.0,aligned,2.0,11.0,34.1,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:20:47.470718+00:00,stamping_press_001,4723.9,15.3,52.2,0.24,915.0,0.0,aligned,2.0,16.4,31.0,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:21:28.129919+00:00,stamping_press_001,1391.7,13.9,69.4,0.07,1877.0,1.8,aligned,3.3,17.9,51.6,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:21:29.174204+00:00,stamping_press_001,4645.9,14.5,76.1,0.33,507.0,4.3,aligned,3.7,15.2,71.4,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:22:09.746571+00:00,stamping_press_001,4608.7,3.5,23.4,0.02,1839.0,2.4,aligned,3.9,1.0,8.5,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:22:10.881236+00:00,stamping_press_001,1512.7,6.6,35.3,0.17,1082.0,4.2,aligned,2.5,8.5,16.8,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:22:52.671113+00:00,stamping_press_001,634.2,14.8,43.6,0.66,1856.0,4.2,aligned,2.9,14.5,20.2,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:22:53.553549+00:00,stamping_press_001,1452.5,10.5,68.7,0.6,208.0,1.5,aligned,2.3,12.8,88.1,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:23:33.554018+00:00,stamping_press_001,997.2,4.3,68.0,0.05,1363.0,3.7,aligned,2.7,8.9,36.0,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:24:16.491368+00:00,stamping_press_001,4292.7,6.9,74.4,0.8,1385.0,0.8,aligned,3.4,10.0,14.8,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:24:16.558724+00:00,stamping_press_001,949.0,19.4,1.8,0.74,201.0,1.8,aligned,4.6,9.7,41.7,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:24:16.724719+00:00,stamping_press_001,1155.6,13.4,28.8,0.31,701.0,2.9,aligned,1.3,11.9,38.7,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:24:57.787205+00:00,stamping_press_001,4487.7,5.5,44.6,0.74,328.0,4.7,aligned,2.4,17.3,48.7,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:24:58.927143+00:00,stamping_press_001,2407.0,14.7,66.5,0.93,1421.0,1.5,aligned,4.8,19.1,38.7,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:25:40.839314+00:00,stamping_press_001,273.8,3.1,49.3,0.02,286.0,2.5,aligned,2.5,17.2,6.0,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:25:41.362602+00:00,stamping_press_001,3702.7,2.1,37.1,0.95,1678.0,1.6,aligned,1.5,15.4,84.9,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:26:23.046368+00:00,stamping_press_001,1457.7,13.9,88.5,0.72,346.0,0.5,aligned,4.2,15.0,28.8,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:26:23.559547+00:00,stamping_press_001,4945.8,12.7,51.2,0.37,522.0,4.4,aligned,4.4,0.9,55.8,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:27:02.947294+00:00,stamping_press_001,1607.0,5.8,63.4,0.68,1150.0,0.8,aligned,3.0,12.7,44.7,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:27:04.516200+00:00,stamping_press_001,4746.7,19.0,30.9,0.24,1871.0,3.7,aligned,3.8,13.3,12.7,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:27:06.108707+00:00,stamping_press_001,2671.2,16.1,87.1,0.12,569.0,0.5,aligned,3.4,2.5,27.4,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:27:47.680734+00:00,stamping_press_001,4822.7,9.1,92.6,0.71,1146.0,1.6,aligned,2.2,2.8,48.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:28:27.014876+00:00,stamping_press_001,3003.5,7.1,27.4,0.49,586.0,5.0,aligned,1.7,12.7,53.7,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:28:29.552263+00:00,stamping_press_001,3664.4,11.1,58.5,0.62,1907.0,0.2,aligned,0.3,19.3,50.9,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:28:29.797770+00:00,stamping_press_001,4418.2,16.6,87.8,0.2,896.0,2.0,aligned,0.8,7.0,35.7,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:29:10.150479+00:00,stamping_press_001,3743.3,4.5,86.8,0.94,575.0,3.2,aligned,1.9,11.5,90.2,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:29:10.454684+00:00,stamping_press_001,2113.0,3.3,61.6,0.67,1037.0,2.3,aligned,1.2,1.8,61.2,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:29:52.622880+00:00,stamping_press_001,927.3,8.4,38.6,0.9,894.0,4.1,aligned,1.0,7.6,8.1,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:29:53.237097+00:00,stamping_press_001,3800.7,6.5,89.5,0.56,1243.0,2.9,aligned,4.1,7.7,54.0,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:30:34.274983+00:00,stamping_press_001,2828.1,16.8,50.3,0.38,1970.0,1.7,aligned,2.9,8.1,20.6,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:30:34.716460+00:00,stamping_press_001,4845.7,6.3,80.0,0.34,1389.0,1.0,aligned,2.1,18.2,48.7,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:31:16.993558+00:00,stamping_press_001,863.5,5.2,73.5,0.67,1672.0,4.7,aligned,3.5,10.2,34.5,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:31:18.153394+00:00,stamping_press_001,2226.8,3.7,64.3,0.26,350.0,4.1,aligned,0.3,18.8,86.6,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:31:58.537806+00:00,stamping_press_001,2956.6,4.1,4.7,0.88,100.0,1.4,aligned,4.7,14.8,18.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:31:58.783732+00:00,stamping_press_001,4534.7,19.6,45.4,0.62,910.0,3.7,aligned,2.0,16.1,10.3,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:31:59.611146+00:00,stamping_press_001,3963.4,11.8,23.4,0.87,190.0,0.1,aligned,1.6,11.8,65.3,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:32:40.555958+00:00,stamping_press_001,648.2,5.8,4.6,0.73,1049.0,2.8,aligned,2.1,16.3,23.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:32:41.537636+00:00,stamping_press_001,2727.2,10.4,7.7,0.88,1009.0,1.4,aligned,1.0,8.9,4.2,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:33:23.852364+00:00,stamping_press_001,1957.6,13.1,36.4,0.91,1225.0,1.7,aligned,1.3,16.9,40.0,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:34:03.261965+00:00,stamping_press_001,214.1,13.1,88.1,0.01,1504.0,4.7,aligned,4.6,19.9,26.9,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:34:05.371959+00:00,stamping_press_001,438.7,3.8,67.3,0.54,695.0,4.2,aligned,3.3,1.8,97.6,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:34:45.270748+00:00,stamping_press_001,4586.6,18.5,95.1,0.45,580.0,0.9,aligned,4.0,12.7,8.0,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:34:48.051977+00:00,stamping_press_001,3037.0,5.0,13.9,0.35,517.0,3.9,aligned,2.2,5.0,38.7,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:34:48.716420+00:00,stamping_press_001,3454.4,1.9,10.4,0.32,736.0,3.5,aligned,4.9,6.6,31.2,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:35:28.627952+00:00,stamping_press_001,4898.0,3.6,20.4,0.71,953.0,4.0,aligned,1.7,10.3,54.7,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:36:10.473530+00:00,stamping_press_001,110.9,16.5,77.1,1.0,1000.0,2.1,aligned,1.2,19.2,89.4,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:36:11.539438+00:00,stamping_press_001,1955.8,15.2,60.2,0.14,977.0,1.3,aligned,1.8,3.0,21.4,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:36:52.146528+00:00,stamping_press_001,2660.9,14.9,19.7,0.48,124.0,4.1,aligned,3.9,15.8,31.8,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:36:53.484031+00:00,stamping_press_001,3622.5,7.2,31.0,0.08,1792.0,2.8,aligned,1.5,13.7,32.9,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:37:36.051867+00:00,stamping_press_001,781.8,15.4,31.3,0.53,1265.0,2.7,aligned,1.3,4.3,84.2,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:37:36.595751+00:00,stamping_press_001,503.1,14.9,29.7,0.31,1388.0,2.7,aligned,4.2,15.2,44.1,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:38:16.342469+00:00,stamping_press_001,1672.0,4.8,7.7,0.6,1771.0,1.5,aligned,1.9,11.1,94.8,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:38:16.509966+00:00,stamping_press_001,3382.8,19.5,43.3,0.36,949.0,4.2,aligned,1.5,19.2,74.6,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:38:17.144511+00:00,stamping_press_001,2836.5,19.7,26.5,0.99,1630.0,3.8,aligned,1.7,16.4,3.7,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:38:58.603555+00:00,stamping_press_001,4547.7,9.2,42.4,0.67,1045.0,3.3,aligned,4.6,11.2,71.9,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:38:59.768961+00:00,stamping_press_001,3461.2,1.2,51.8,0.06,592.0,0.8,aligned,1.9,15.5,78.1,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:39:41.499984+00:00,stamping_press_001,726.1,0.9,50.0,0.81,1370.0,4.0,aligned,1.7,17.5,67.3,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:40:21.444447+00:00,stamping_press_001,3068.8,12.6,99.8,0.73,1566.0,4.9,aligned,3.5,1.1,97.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:40:23.075688+00:00,stamping_press_001,4616.1,0.0,83.1,0.51,1166.0,1.8,aligned,4.6,13.4,68.3,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:40:23.235367+00:00,stamping_press_001,1650.5,3.1,35.7,0.92,816.0,0.7,aligned,0.2,5.4,19.1,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:41:05.357408+00:00,stamping_press_001,2072.8,16.6,74.6,0.81,1962.0,2.3,aligned,2.9,0.2,20.8,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:41:06.270258+00:00,stamping_press_001,663.8,1.6,85.5,0.53,568.0,2.5,aligned,4.1,5.3,96.9,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:41:46.984728+00:00,stamping_press_001,3182.8,7.6,12.2,0.69,914.0,1.0,aligned,2.0,11.5,86.8,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:41:47.624456+00:00,stamping_press_001,1694.8,0.8,14.5,0.18,956.0,1.6,aligned,2.3,19.7,99.1,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:42:28.794544+00:00,stamping_press_001,3915.4,11.7,82.1,0.05,1967.0,3.0,aligned,0.5,17.0,85.3,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:42:29.984016+00:00,stamping_press_001,3689.9,13.4,81.2,0.93,1534.0,1.8,aligned,0.3,5.1,56.7,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:43:09.498120+00:00,stamping_press_001,1575.5,5.1,71.3,0.38,1926.0,0.2,aligned,1.4,19.5,38.0,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:43:11.539054+00:00,stamping_press_001,2098.7,3.4,6.5,0.55,133.0,1.5,aligned,4.5,5.7,42.0,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:43:52.833627+00:00,stamping_press_001,3302.1,12.9,48.6,0.07,1014.0,4.1,aligned,3.1,1.8,21.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:43:54.301100+00:00,stamping_press_001,576.6,4.3,68.5,0.61,57.0,1.0,aligned,2.6,3.1,47.8,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:44:34.852797+00:00,stamping_press_001,4766.4,16.5,67.5,0.87,1613.0,3.2,aligned,1.9,17.4,64.4,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:44:35.205147+00:00,stamping_press_001,3270.1,0.1,39.8,0.91,1270.0,4.3,aligned,2.9,4.4,77.1,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:44:36.589085+00:00,stamping_press_001,1559.0,1.3,47.5,0.7,1085.0,3.2,aligned,4.7,8.3,40.1,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:45:18.348440+00:00,stamping_press_001,3561.0,10.2,18.3,0.24,331.0,1.1,aligned,3.1,13.0,26.3,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:45:58.855323+00:00,stamping_press_001,819.9,0.0,49.2,0.92,1858.0,3.1,aligned,4.6,1.1,61.4,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:45:59.437473+00:00,stamping_press_001,4956.9,10.4,65.8,0.48,1837.0,2.2,aligned,3.2,15.6,56.8,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:46:41.846443+00:00,stamping_press_001,4987.9,7.3,24.4,0.26,1025.0,1.7,aligned,3.7,2.8,17.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:46:42.681610+00:00,stamping_press_001,3118.2,8.0,3.6,0.07,1375.0,3.2,aligned,1.1,16.0,26.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:47:22.517649+00:00,stamping_press_001,1741.1,1.2,86.9,0.93,103.0,0.5,aligned,4.8,1.7,12.0,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:47:23.377500+00:00,stamping_press_001,2465.7,8.6,73.2,0.94,1204.0,2.1,aligned,1.3,5.6,51.1,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:48:03.629614+00:00,stamping_press_001,3665.2,19.0,73.7,0.25,794.0,1.9,aligned,0.1,10.0,97.7,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:48:06.510264+00:00,stamping_press_001,2156.9,1.5,16.4,0.31,211.0,4.6,aligned,0.8,1.5,28.7,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:48:06.816854+00:00,stamping_press_001,4229.8,17.6,45.2,0.12,1568.0,1.6,aligned,2.9,18.3,43.3,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:48:47.376916+00:00,stamping_press_001,3083.9,13.9,91.8,0.79,1961.0,1.4,aligned,4.1,3.6,81.3,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:48:48.236669+00:00,stamping_press_001,3818.6,10.9,59.3,0.58,547.0,4.7,aligned,0.9,19.9,82.7,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:49:28.840196+00:00,stamping_press_001,195.0,12.8,37.5,0.44,1029.0,1.3,aligned,0.7,1.0,87.2,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:49:30.236946+00:00,stamping_press_001,1370.9,5.6,56.8,0.19,839.0,0.8,aligned,3.9,0.9,16.2,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:50:10.840137+00:00,stamping_press_001,2745.4,11.5,54.0,0.93,1249.0,2.8,aligned,3.5,8.3,24.2,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:50:12.551493+00:00,stamping_press_001,3720.8,10.6,87.3,0.17,1304.0,1.1,aligned,3.5,5.8,22.1,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:50:53.563673+00:00,stamping_press_001,3936.7,8.4,88.8,0.04,1504.0,4.8,aligned,3.8,18.9,58.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:50:54.043972+00:00,stamping_press_001,2804.8,18.6,35.4,0.88,1693.0,4.9,aligned,4.5,17.3,69.7,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:51:33.742208+00:00,stamping_press_001,3597.6,5.9,71.3,0.56,136.0,1.7,aligned,2.1,6.9,87.1,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:51:34.446754+00:00,stamping_press_001,521.7,14.5,62.5,0.14,517.0,3.8,aligned,4.4,18.5,77.8,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:52:17.127316+00:00,stamping_press_001,478.3,10.2,22.2,0.29,285.0,3.7,aligned,3.4,12.3,6.7,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:52:18.132585+00:00,stamping_press_001,673.6,19.3,10.3,0.12,680.0,1.9,aligned,2.2,10.9,91.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:52:58.794449+00:00,stamping_press_001,2827.0,10.2,49.1,0.59,1672.0,3.2,aligned,0.1,18.2,21.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:52:58.985091+00:00,stamping_press_001,2495.5,13.5,61.4,0.18,1717.0,2.2,aligned,4.6,2.8,21.9,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:52:59.255719+00:00,stamping_press_001,678.6,18.1,48.1,0.65,476.0,2.8,aligned,0.6,14.6,61.7,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:53:42.346652+00:00,stamping_press_001,1902.9,8.3,30.6,0.81,1759.0,3.8,aligned,0.3,16.7,62.3,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:53:42.417807+00:00,stamping_press_001,4748.1,8.4,94.1,0.66,156.0,3.7,aligned,0.4,19.3,79.4,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:54:23.334418+00:00,stamping_press_001,2664.3,5.7,40.3,0.95,1398.0,3.1,aligned,3.6,18.2,4.0,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:55:04.982162+00:00,stamping_press_001,808.9,9.0,17.3,0.65,253.0,1.6,aligned,2.6,2.3,31.4,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:55:06.310213+00:00,stamping_press_001,2496.9,0.6,49.4,0.19,371.0,2.7,aligned,1.4,7.0,42.2,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:55:45.857704+00:00,stamping_press_001,4998.9,0.6,87.4,0.11,1829.0,2.9,aligned,0.2,11.4,75.2,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:55:46.613496+00:00,stamping_press_001,219.1,6.8,13.8,0.57,1168.0,1.6,aligned,1.5,18.3,15.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:55:48.267112+00:00,stamping_press_001,4738.1,3.4,87.8,0.1,556.0,3.8,aligned,3.4,16.3,47.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:56:29.966457+00:00,stamping_press_001,4353.6,11.8,84.5,0.34,1530.0,5.0,aligned,4.4,2.6,92.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:56:30.964012+00:00,stamping_press_001,4549.7,3.2,56.3,0.51,1937.0,3.5,aligned,1.9,9.5,15.8,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:57:11.263831+00:00,stamping_press_001,521.2,2.2,67.9,0.13,1266.0,2.5,aligned,0.8,2.9,94.7,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:57:11.474576+00:00,stamping_press_001,121.4,6.4,83.8,0.37,1499.0,1.9,aligned,0.6,19.1,75.1,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:57:53.852381+00:00,stamping_press_001,4645.0,9.3,10.4,0.25,1640.0,1.6,aligned,3.4,15.5,98.8,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:57:54.341890+00:00,stamping_press_001,4414.9,6.2,21.4,0.88,994.0,4.5,aligned,2.8,3.0,10.8,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:58:35.021756+00:00,stamping_press_001,2324.9,4.7,49.2,0.66,1723.0,4.7,aligned,2.4,11.4,8.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:58:36.163128+00:00,stamping_press_001,2269.1,1.6,68.2,0.12,1973.0,0.8,aligned,4.6,12.2,82.8,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:58:37.188044+00:00,stamping_press_001,1968.8,10.3,44.9,0.31,1091.0,1.1,aligned,4.2,6.6,82.4,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:59:17.199598+00:00,stamping_press_001,1217.5,10.7,40.6,0.53,806.0,4.5,aligned,1.3,5.3,77.9,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 17:59:59.484665+00:00,stamping_press_001,1817.5,17.5,47.9,0.81,1260.0,4.9,aligned,1.5,6.2,91.7,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:00:00.349601+00:00,stamping_press_001,1235.2,17.0,93.9,0.76,1920.0,2.4,aligned,2.9,11.5,34.7,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:00:40.990774+00:00,stamping_press_001,1523.7,17.6,85.0,0.55,355.0,1.4,aligned,1.9,18.8,7.4,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:00:43.526806+00:00,stamping_press_001,3393.7,19.3,96.1,0.47,1783.0,1.4,aligned,0.7,12.4,44.9,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:01:24.039847+00:00,stamping_press_001,281.8,6.3,40.6,0.45,611.0,4.0,aligned,2.7,2.6,32.5,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:01:24.414933+00:00,stamping_press_001,4605.2,19.3,50.1,0.94,1671.0,1.2,aligned,1.2,2.9,46.1,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:01:24.579579+00:00,stamping_press_001,4815.2,4.2,77.9,0.23,450.0,1.6,aligned,4.8,17.2,96.2,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:02:04.053781+00:00,stamping_press_001,695.9,6.7,15.7,0.33,1413.0,0.3,aligned,4.0,13.9,66.5,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 18:02:06.084523+00:00,stamping_press_001,4250.9,15.5,77.9,0.82,1979.0,2.6,aligned,0.4,18.2,11.3,1.1
