Machine,Type,Machine ID,Timestamp,machine_id,vibration_level,power_consumption,weld_temperature,weld_current,weld_voltage,weld_time,pressure_applied,wire_feed_rate,gas_flow_rate,weld_strength_estimate,x,y,z
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:33:22.937332+00:00,welding_robot_006,0.41,3.5,1450.2,273.9,10.0,829.0,1701.5,6.6,35.1,1849.1,82.0,21.9,108.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:33:23.515033+00:00,welding_robot_006,0.71,1.8,1839.8,15.6,4.0,508.0,1062.8,7.0,29.5,528.8,133.5,185.7,38.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:34:05.118638+00:00,welding_robot_006,0.96,2.3,1325.9,76.4,47.9,426.0,1917.7,1.8,20.7,3607.9,22.2,77.1,32.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:34:45.954474+00:00,welding_robot_006,0.8,8.7,472.1,210.6,36.5,956.0,821.5,7.0,48.7,2507.2,153.6,101.8,28.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:34:47.685323+00:00,welding_robot_006,0.73,6.2,1119.5,291.3,8.0,667.0,1504.6,5.9,17.0,3559.7,13.4,63.9,64.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:35:28.339738+00:00,welding_robot_006,0.47,6.0,1868.5,2.6,5.0,583.0,1297.6,5.0,6.9,3445.1,126.0,192.6,11.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:35:29.267042+00:00,welding_robot_006,0.26,1.4,248.4,60.0,0.8,786.0,763.4,4.1,25.6,3183.4,64.1,120.6,152.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:35:29.651166+00:00,welding_robot_006,0.38,5.7,1913.2,30.6,8.7,223.0,1308.0,7.7,26.2,2303.4,20.3,70.8,52.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:36:10.170557+00:00,welding_robot_006,0.83,3.7,156.7,201.5,48.9,9.0,1882.6,2.9,3.7,3302.3,80.6,65.9,187.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:36:51.359579+00:00,welding_robot_006,0.79,4.4,1272.6,286.2,32.5,863.0,1926.9,7.3,9.4,667.3,40.8,35.8,191.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:36:53.645274+00:00,welding_robot_006,0.35,2.3,5.6,291.3,5.6,78.0,1892.0,9.5,20.4,95.7,147.9,109.5,172.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:37:34.536082+00:00,welding_robot_006,0.83,6.1,1059.2,213.4,17.5,719.0,1664.1,6.9,46.0,89.1,163.3,143.9,148.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:37:36.469102+00:00,welding_robot_006,0.61,0.8,139.8,156.1,15.2,865.0,1324.5,1.9,43.5,4212.6,120.5,180.2,34.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:38:16.888725+00:00,welding_robot_006,0.11,7.5,1029.1,69.0,34.6,611.0,52.5,4.9,18.9,16.9,123.6,114.9,119.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:38:17.825899+00:00,welding_robot_006,0.84,5.0,1934.1,19.2,28.0,214.0,914.4,0.5,48.0,3815.1,93.3,3.3,78.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:38:58.434370+00:00,welding_robot_006,0.39,3.8,346.3,11.5,23.0,393.0,1963.6,0.9,34.7,2515.2,34.3,74.1,114.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:38:59.022472+00:00,welding_robot_006,0.34,6.1,918.7,60.4,42.0,409.0,1494.2,4.5,21.0,950.1,145.3,68.0,185.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:38:59.444585+00:00,welding_robot_006,0.01,6.6,869.2,60.2,34.7,333.0,1858.6,4.2,23.6,1013.8,102.3,12.0,160.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:39:40.486675+00:00,welding_robot_006,0.02,4.1,231.7,269.1,11.9,794.0,44.7,1.8,12.6,2697.2,25.7,153.3,90.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:39:41.355471+00:00,welding_robot_006,0.66,8.2,1672.7,46.1,16.1,710.0,1328.1,9.6,10.7,3817.1,44.7,13.2,195.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:40:22.726342+00:00,welding_robot_006,0.45,7.8,1962.8,74.4,29.9,28.0,1164.3,2.7,27.2,937.7,197.2,143.5,100.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:41:03.463413+00:00,welding_robot_006,0.47,4.4,945.8,272.5,2.6,590.0,1963.6,9.9,0.3,3212.2,31.7,1.5,134.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:41:04.786500+00:00,welding_robot_006,0.92,3.9,445.1,247.8,23.2,597.0,1816.5,8.6,6.6,4412.5,97.1,24.2,70.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:41:05.767970+00:00,welding_robot_006,0.27,6.9,1711.3,137.4,19.3,272.0,521.1,2.3,7.1,4913.0,150.6,36.8,89.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:41:45.490751+00:00,welding_robot_006,0.24,1.0,1518.6,173.7,43.8,754.0,842.4,1.1,5.2,3506.1,115.3,175.7,92.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:41:47.434199+00:00,welding_robot_006,0.83,8.1,1469.8,150.2,5.4,511.0,1244.3,5.5,10.3,1541.3,52.9,45.4,162.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:42:27.509936+00:00,welding_robot_006,0.86,2.5,777.7,66.6,42.3,633.0,291.6,2.5,24.7,3053.3,0.1,100.7,16.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:42:29.059094+00:00,welding_robot_006,0.09,4.0,1157.9,232.0,36.3,704.0,1031.6,6.9,35.1,3018.0,108.1,47.1,68.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:43:11.787714+00:00,welding_robot_006,0.93,8.2,1582.3,79.9,11.7,79.0,213.4,9.2,48.7,4367.2,56.0,75.1,36.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:43:12.271395+00:00,welding_robot_006,0.71,9.5,1291.4,15.8,41.3,880.0,286.4,1.9,28.3,4502.2,175.3,64.1,76.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:43:52.520207+00:00,welding_robot_006,0.79,2.2,805.8,203.0,11.2,180.0,1007.9,4.8,47.9,4142.5,177.5,182.6,34.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:43:53.283702+00:00,welding_robot_006,0.64,6.4,843.5,281.2,42.7,407.0,1278.2,7.0,46.8,288.1,83.5,103.2,168.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:44:34.455072+00:00,welding_robot_006,0.26,9.4,1259.2,165.8,4.3,331.0,944.8,8.1,15.6,921.8,83.4,71.3,172.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:44:35.646042+00:00,welding_robot_006,0.99,7.1,674.0,295.4,7.5,494.0,1841.3,6.2,48.7,4673.6,84.4,178.6,37.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:45:16.566985+00:00,welding_robot_006,0.69,9.7,193.7,203.0,20.7,287.0,327.3,4.3,2.7,4453.1,80.6,102.7,25.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:45:17.467194+00:00,welding_robot_006,0.4,7.4,1685.0,23.0,35.2,862.0,939.7,8.3,23.5,1426.2,102.9,142.0,116.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:45:18.868441+00:00,welding_robot_006,0.99,0.1,1979.2,168.4,37.5,725.0,1711.9,0.8,32.1,4166.1,128.4,7.9,98.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:45:58.393905+00:00,welding_robot_006,0.11,9.8,1000.1,158.5,6.0,916.0,1408.4,6.4,0.9,3480.7,107.4,152.4,148.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:46:41.486799+00:00,welding_robot_006,0.95,7.6,1128.5,29.8,8.7,913.0,408.6,8.5,3.2,4688.5,192.7,57.0,182.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:46:41.915721+00:00,welding_robot_006,0.2,6.5,345.7,144.9,8.1,179.0,249.5,7.7,19.8,4164.8,67.5,94.1,111.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:47:24.085176+00:00,welding_robot_006,0.33,8.0,996.9,147.7,0.3,201.0,319.3,6.1,46.3,1294.4,188.3,16.9,93.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:47:24.286707+00:00,welding_robot_006,0.13,4.5,905.0,279.4,45.3,6.0,1781.2,4.4,35.3,4322.4,195.1,57.9,163.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:48:05.254445+00:00,welding_robot_006,0.39,9.7,1337.2,169.6,40.2,676.0,1836.9,3.3,40.1,4679.9,21.6,174.3,41.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:48:06.176939+00:00,welding_robot_006,0.15,3.8,859.6,217.6,36.3,949.0,1153.9,6.8,25.9,1151.4,44.6,183.0,179.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:48:45.669156+00:00,welding_robot_006,0.48,7.2,388.8,239.9,24.8,257.0,93.2,1.3,48.8,1468.7,101.8,87.9,74.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:48:48.049282+00:00,welding_robot_006,0.16,2.1,1548.2,13.7,2.1,31.0,1948.3,1.9,33.4,4159.1,94.8,153.8,144.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:48:48.422714+00:00,welding_robot_006,0.33,0.5,579.2,199.2,34.0,64.0,506.7,9.6,39.5,3914.9,92.3,198.8,172.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:49:29.456922+00:00,welding_robot_006,0.97,3.6,62.0,27.7,4.9,514.0,1850.2,8.3,14.9,1126.1,121.9,90.0,16.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:49:29.876431+00:00,welding_robot_006,0.24,6.7,1934.7,3.2,2.5,936.0,624.9,6.2,14.1,4577.0,155.7,84.9,164.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:50:11.378770+00:00,welding_robot_006,0.31,1.8,250.1,6.8,34.0,516.0,1519.3,4.7,39.6,755.2,155.4,192.7,104.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:50:12.092574+00:00,welding_robot_006,0.28,2.6,1577.7,222.4,40.9,128.0,21.6,5.3,2.1,4997.6,109.2,144.4,29.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:50:52.652719+00:00,welding_robot_006,0.12,1.5,738.3,92.5,33.4,592.0,1060.9,8.2,49.3,2494.0,61.7,113.8,179.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:50:53.498147+00:00,welding_robot_006,0.88,2.0,180.5,139.6,47.6,263.0,140.5,0.5,40.6,752.7,65.5,22.3,36.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:51:36.106666+00:00,welding_robot_006,0.04,9.3,28.0,259.2,27.5,507.0,1008.6,8.3,30.2,978.9,154.4,76.4,165.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:51:36.370576+00:00,welding_robot_006,0.81,1.1,1881.4,121.3,7.7,792.0,1203.5,5.4,27.5,3118.5,156.9,68.7,183.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:52:15.763500+00:00,welding_robot_006,0.6,7.1,155.9,243.5,45.8,31.0,1248.0,9.9,23.9,670.0,94.8,64.5,2.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:52:18.807271+00:00,welding_robot_006,0.15,6.6,19.2,157.4,16.1,131.0,1335.2,3.0,23.8,4082.1,70.6,28.3,62.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:53:00.109190+00:00,welding_robot_006,0.54,7.8,506.5,250.6,36.2,146.0,1656.3,2.3,12.7,149.1,58.5,195.5,184.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:53:00.374409+00:00,welding_robot_006,0.55,2.2,311.2,136.2,13.9,799.0,1540.0,3.6,23.5,1231.5,15.3,153.0,120.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:53:40.976077+00:00,welding_robot_006,0.42,4.0,977.1,259.5,20.4,925.0,132.9,2.4,29.3,1970.5,124.1,172.4,199.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:53:41.400720+00:00,welding_robot_006,0.52,4.1,1289.3,118.7,26.8,776.0,1479.9,9.1,48.4,4857.0,170.6,150.0,183.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:53:42.444608+00:00,welding_robot_006,0.78,2.5,669.6,34.7,35.4,660.0,1595.2,7.7,29.5,3036.2,33.6,135.0,148.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:54:22.895516+00:00,welding_robot_006,0.28,2.2,1086.8,78.2,4.2,77.0,12.4,9.7,0.5,4294.1,172.1,96.5,178.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:54:25.653949+00:00,welding_robot_006,0.2,6.0,781.4,122.4,27.4,255.0,1417.6,1.3,13.8,4475.9,75.7,197.7,32.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:55:06.159236+00:00,welding_robot_006,0.99,5.8,690.5,228.9,26.8,771.0,1164.3,4.4,16.5,3974.8,160.8,152.2,167.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:55:47.791383+00:00,welding_robot_006,0.28,8.2,538.4,234.6,36.5,208.0,1297.2,7.5,13.4,1421.3,32.0,75.5,95.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:55:48.583474+00:00,welding_robot_006,0.98,9.4,492.5,234.8,22.2,522.0,333.1,4.3,1.2,4089.6,32.5,152.6,118.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:56:29.005863+00:00,welding_robot_006,0.29,9.1,718.3,278.0,18.8,223.0,194.9,9.9,36.8,1339.8,132.0,55.3,175.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:56:29.108683+00:00,welding_robot_006,0.74,2.3,1949.0,106.9,47.8,587.0,681.8,3.6,38.5,557.7,1.4,159.7,117.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:56:30.756880+00:00,welding_robot_006,0.99,6.9,1709.5,272.9,0.0,389.0,1037.1,4.5,23.3,203.0,42.6,46.3,44.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:57:09.930535+00:00,welding_robot_006,0.63,6.7,611.0,253.6,10.2,435.0,135.7,4.8,31.4,4956.3,177.8,123.6,31.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:57:12.470606+00:00,welding_robot_006,0.34,9.0,974.8,123.1,11.0,229.0,862.3,1.9,20.0,310.0,43.9,132.2,115.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:57:52.981164+00:00,welding_robot_006,0.42,5.4,479.0,293.3,25.7,354.0,1935.6,0.9,26.6,298.6,91.3,135.0,182.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:57:53.260799+00:00,welding_robot_006,0.37,6.3,1838.2,28.7,11.8,936.0,1913.6,0.7,23.2,3966.1,190.8,45.7,151.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:58:35.460397+00:00,welding_robot_006,0.72,9.3,705.0,84.7,13.1,445.0,47.0,7.9,32.7,3296.2,16.6,31.7,117.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:58:35.690813+00:00,welding_robot_006,0.12,3.8,601.3,181.5,34.5,415.0,422.5,3.9,19.9,3826.1,13.2,131.5,89.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:59:17.397504+00:00,welding_robot_006,0.56,2.3,970.8,99.3,5.1,848.0,1815.4,8.3,44.4,4891.0,17.7,134.1,126.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:59:19.087627+00:00,welding_robot_006,0.68,0.2,1945.8,62.6,6.2,209.0,149.2,4.8,13.0,4574.0,87.9,75.7,21.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:59:19.275612+00:00,welding_robot_006,0.56,7.8,1643.3,145.9,2.0,318.0,965.9,3.1,49.9,4635.6,35.4,127.0,164.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 17:59:58.896607+00:00,welding_robot_006,0.91,5.9,1878.2,154.4,44.6,548.0,1389.4,1.2,49.7,1916.8,64.2,151.8,87.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:00:41.519842+00:00,welding_robot_006,0.98,8.8,248.7,69.9,49.8,333.0,773.1,2.7,5.3,4094.8,59.9,40.5,33.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:00:42.781814+00:00,welding_robot_006,0.95,1.2,433.3,282.1,18.1,409.0,1717.6,9.3,14.7,264.8,136.0,19.6,9.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:01:22.881315+00:00,welding_robot_006,0.49,6.7,150.1,218.5,20.3,749.0,1414.5,4.8,4.0,4111.9,12.9,101.8,81.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:01:23.399411+00:00,welding_robot_006,0.24,2.2,1230.6,52.0,43.5,50.0,1054.2,3.4,14.5,3052.0,162.5,85.9,133.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:02:05.338639+00:00,welding_robot_006,0.82,6.0,1757.7,178.4,31.0,888.0,267.8,0.7,34.5,790.3,178.3,1.0,182.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:02:06.633964+00:00,welding_robot_006,0.84,1.2,495.5,95.0,3.9,358.0,630.5,7.7,38.2,3723.1,100.0,82.2,198.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:02:06.695599+00:00,welding_robot_006,0.56,6.7,1165.8,70.6,32.0,821.0,1213.8,8.8,24.7,77.0,60.0,6.2,106.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:02:47.125540+00:00,welding_robot_006,0.19,0.6,1844.7,60.4,10.9,352.0,923.6,0.9,14.7,3392.1,69.8,23.8,80.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:02:48.860529+00:00,welding_robot_006,0.96,9.2,1127.2,3.1,8.5,453.0,353.3,0.9,12.8,2768.0,182.9,8.7,65.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:03:29.868858+00:00,welding_robot_006,0.4,6.1,1892.0,57.9,41.7,657.0,640.8,3.8,17.4,1952.6,158.4,197.2,21.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:03:49.471684+00:00,welding_robot_006,0.43,0.4,1314.5,128.3,18.4,363.0,154.7,9.8,32.2,1453.1,62.2,72.9,85.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:04:12.339233+00:00,welding_robot_006,0.98,1.5,636.2,222.7,30.8,931.0,464.8,9.0,36.8,2780.0,34.9,87.1,106.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:04:12.883434+00:00,welding_robot_006,0.76,8.6,1951.3,204.8,12.2,427.0,1115.2,0.8,0.4,4468.9,20.9,158.2,181.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:04:53.343811+00:00,welding_robot_006,0.46,9.8,45.2,216.7,21.7,305.0,676.3,4.8,18.8,3578.6,148.3,155.1,163.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:04:55.260962+00:00,welding_robot_006,0.0,5.1,1124.7,125.2,15.3,315.0,425.4,5.6,14.8,1940.1,99.5,182.5,113.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:05:37.335345+00:00,welding_robot_006,0.06,3.5,1984.0,235.3,39.8,269.0,1065.8,9.1,35.4,2569.6,130.6,0.5,55.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:05:37.356827+00:00,welding_robot_006,0.81,0.6,1097.0,163.4,10.3,677.0,1080.2,0.7,16.0,3057.1,70.8,134.7,129.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:06:18.231786+00:00,welding_robot_006,0.04,6.8,1710.4,17.6,0.8,983.0,483.4,2.6,18.5,825.2,95.0,76.8,54.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:06:18.633272+00:00,welding_robot_006,0.37,4.7,1314.0,22.6,19.9,637.0,405.2,1.0,22.7,942.5,90.6,148.2,48.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:07:01.074588+00:00,welding_robot_006,0.9,2.6,239.4,185.4,11.7,24.0,1319.3,1.5,40.2,4968.3,86.2,103.5,93.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:07:01.346447+00:00,welding_robot_006,0.52,8.7,772.6,245.3,2.3,861.0,986.7,6.6,36.9,593.5,88.9,66.8,38.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:07:01.706712+00:00,welding_robot_006,0.09,9.9,511.8,129.3,13.3,92.0,1495.1,0.7,45.8,291.5,67.7,148.1,86.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:07:41.622621+00:00,welding_robot_006,0.42,9.1,648.1,114.5,39.2,744.0,224.3,3.2,30.7,1696.1,80.1,156.9,58.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:07:42.689170+00:00,welding_robot_006,0.21,5.7,590.7,192.9,34.3,911.0,644.0,9.5,47.2,2827.8,46.3,118.7,175.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:08:22.326459+00:00,welding_robot_006,0.6,1.8,1526.8,112.0,34.1,562.0,588.9,5.9,46.2,1871.6,41.3,58.3,101.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:09:04.345538+00:00,welding_robot_006,0.22,2.5,1477.5,68.3,37.8,961.0,817.3,5.5,41.9,4328.2,185.7,41.0,74.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:09:07.409036+00:00,welding_robot_006,0.94,1.2,690.5,157.1,38.8,432.0,1811.3,5.2,17.2,4155.8,0.1,158.9,56.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:09:46.376622+00:00,welding_robot_006,0.05,0.1,1952.3,76.1,49.2,330.0,128.8,3.4,41.8,332.8,162.8,15.5,143.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:10:29.816408+00:00,welding_robot_006,0.12,7.8,702.4,121.7,0.8,541.0,598.9,8.9,31.2,958.2,77.4,70.1,182.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:10:30.027261+00:00,welding_robot_006,0.59,6.3,48.3,2.3,35.4,50.0,109.4,8.9,44.1,2734.1,38.1,132.6,16.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:10:30.661177+00:00,welding_robot_006,0.83,0.8,1723.0,205.8,30.3,913.0,1830.2,4.0,8.9,459.5,23.5,97.2,33.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:11:13.094213+00:00,welding_robot_006,0.97,2.1,1230.4,204.0,6.4,242.0,1360.0,5.4,41.0,3885.6,183.4,98.0,16.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:11:13.537209+00:00,welding_robot_006,0.49,2.4,46.5,216.1,38.4,442.0,1366.9,5.9,45.5,368.9,79.5,31.9,187.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:11:52.449451+00:00,welding_robot_006,0.76,4.6,1522.8,267.1,14.6,113.0,1608.1,0.9,10.4,1578.4,41.4,30.3,184.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:11:54.261406+00:00,welding_robot_006,0.36,1.2,1198.1,175.9,23.0,268.0,1817.5,6.8,38.3,4095.6,63.3,65.8,48.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:12:35.872965+00:00,welding_robot_006,0.4,5.3,267.9,79.6,33.3,471.0,859.4,5.4,20.3,2662.6,94.4,164.6,178.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:12:37.410169+00:00,welding_robot_006,0.04,5.9,1391.5,218.5,37.4,191.0,1818.3,0.1,29.3,721.3,19.9,176.1,135.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:13:18.739848+00:00,welding_robot_006,0.86,2.1,705.4,103.0,46.2,124.0,1548.4,6.7,36.0,1861.3,187.3,20.8,7.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:13:18.924009+00:00,welding_robot_006,0.89,0.5,1588.0,88.8,33.4,10.0,619.1,9.9,42.4,893.3,73.0,52.3,30.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:13:37.719067+00:00,welding_robot_006,0.72,1.6,1616.5,24.8,4.3,111.0,1808.7,1.8,49.0,1375.9,106.3,160.9,108.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:13:58.495323+00:00,welding_robot_006,0.34,8.7,111.9,92.8,42.1,791.0,901.3,1.4,12.0,2010.5,148.7,108.9,181.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:14:00.963596+00:00,welding_robot_006,0.76,3.4,1372.8,85.7,16.4,740.0,38.7,3.1,18.7,351.5,57.7,65.9,196.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:14:40.503763+00:00,welding_robot_006,0.17,9.5,635.5,208.5,23.6,165.0,1982.4,5.1,39.4,1668.6,62.9,108.8,164.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:15:22.528606+00:00,welding_robot_006,0.47,1.3,1425.6,244.7,27.2,677.0,1847.6,6.8,12.8,4055.2,156.8,198.7,15.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:15:24.735122+00:00,welding_robot_006,0.91,4.8,747.2,226.5,47.7,402.0,368.4,4.3,7.7,3476.0,30.0,16.2,47.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:15:25.314338+00:00,welding_robot_006,0.97,5.7,64.7,294.6,43.1,670.0,1886.2,3.0,26.3,635.1,58.6,13.6,142.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:16:06.215972+00:00,welding_robot_006,0.37,0.1,1011.3,182.0,12.1,404.0,1042.7,5.2,1.2,3750.5,93.7,147.6,98.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 18:16:07.090762+00:00,welding_robot_006,0.39,4.0,891.3,184.1,3.3,815.0,1248.9,4.4,3.6,47.6,101.9,36.4,117.1
