Machine,Type,Machine ID,Timestamp,machine_id,temperature,vibration_level,battery_level,load_weight,speed,distance_traveled,obstacle_detection,navigation_status,wheel_rotation_speed,x,y,z
AGV - agv_003,AGV,agv_003,2024-10-19 18:11:21.074254+00:00,agv_003,12.0,0.16,51.0,1326.0,1.0,1835.5,yes,waiting,359.5,163.2,54.5,83.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:11:41.368095+00:00,agv_003,21.3,0.24,67.2,420.8,2.8,1990.4,no,waiting,423.0,156.8,97.8,80.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:12:01.603413+00:00,agv_003,46.6,0.3,63.6,364.5,4.8,139.8,yes,waiting,136.4,171.2,99.4,130.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:12:21.687914+00:00,agv_003,4.2,0.24,35.9,831.1,3.9,1612.8,no,rerouting,358.8,188.7,45.4,132.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:12:40.110533+00:00,agv_003,42.7,0.14,98.3,557.3,1.1,1953.3,yes,en_route,234.9,186.1,188.9,92.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:13:00.558624+00:00,agv_003,35.8,0.36,90.7,1342.9,4.9,353.4,yes,waiting,415.7,37.6,26.1,105.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:13:20.464410+00:00,agv_003,45.7,0.01,23.4,1228.9,4.1,1908.0,yes,waiting,89.2,84.8,137.6,186.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:13:40.483012+00:00,agv_003,21.5,0.39,11.8,1479.6,2.9,1546.1,yes,en_route,401.7,119.0,31.8,23.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:14:00.869142+00:00,agv_003,43.7,0.01,91.5,17.5,0.3,768.1,yes,rerouting,132.8,167.4,78.4,13.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:14:21.378823+00:00,agv_003,39.3,0.28,21.6,421.6,2.6,424.2,yes,en_route,488.0,27.4,51.2,159.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:14:41.211951+00:00,agv_003,12.4,0.15,48.4,1127.3,2.2,898.1,no,waiting,478.0,0.4,84.1,169.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:15:00.799377+00:00,agv_003,24.5,0.3,22.5,1255.6,1.3,1293.1,yes,waiting,225.1,75.7,192.1,160.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:15:20.155886+00:00,agv_003,13.5,0.34,33.3,1474.9,3.0,1116.0,no,en_route,65.9,99.1,190.7,63.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:15:41.267775+00:00,agv_003,3.2,0.46,43.6,848.5,1.2,1158.3,no,rerouting,478.8,0.7,84.9,19.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:16:00.737809+00:00,agv_003,37.4,0.41,83.0,1158.1,3.0,1303.3,no,rerouting,202.9,158.3,17.5,156.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:16:20.703171+00:00,agv_003,46.7,0.18,72.5,6.2,1.6,883.7,no,en_route,412.6,131.3,161.6,185.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:16:40.599330+00:00,agv_003,22.9,0.18,4.4,1339.2,1.7,748.4,yes,waiting,58.1,124.9,88.5,175.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:17:01.069540+00:00,agv_003,0.9,0.33,4.0,84.8,2.1,1664.0,no,en_route,399.3,142.6,147.8,9.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:17:20.789630+00:00,agv_003,9.5,0.08,22.9,1304.3,0.4,499.0,no,waiting,125.6,57.9,5.4,185.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:17:41.105810+00:00,agv_003,21.3,0.29,0.8,1083.7,2.7,551.5,no,en_route,156.4,106.7,196.6,58.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:18:01.158341+00:00,agv_003,13.8,0.14,96.1,516.9,3.4,466.0,no,en_route,169.2,177.5,169.8,21.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:18:21.032525+00:00,agv_003,17.0,0.3,41.1,180.9,1.5,208.1,yes,en_route,207.2,34.6,93.5,150.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:18:40.902403+00:00,agv_003,9.5,0.47,11.3,710.3,4.1,532.2,no,en_route,372.5,85.4,180.5,139.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:19:00.118364+00:00,agv_003,39.1,0.14,7.6,836.5,0.2,1455.4,no,rerouting,22.0,189.5,155.1,136.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:19:20.131902+00:00,agv_003,18.5,0.49,88.7,149.6,4.7,720.9,yes,rerouting,404.5,58.8,160.8,144.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:19:40.842274+00:00,agv_003,14.6,0.28,83.3,155.4,0.0,382.0,yes,rerouting,375.5,107.8,155.8,44.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:20:00.856561+00:00,agv_003,37.4,0.19,20.6,888.5,0.2,1277.2,no,en_route,490.4,142.3,111.9,139.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:20:20.093457+00:00,agv_003,47.6,0.24,49.6,1206.1,0.2,802.5,no,en_route,326.4,140.5,16.1,57.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:20:40.582682+00:00,agv_003,31.9,0.34,94.1,467.2,1.9,1038.7,no,en_route,214.0,121.2,121.7,181.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:31:01.404371+00:00,agv_003,8.3,0.18,27.7,125.5,1.6,1868.8,yes,waiting,293.3,4.8,188.1,44.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:31:21.224458+00:00,agv_003,38.7,0.2,16.8,1161.1,4.8,1240.0,yes,rerouting,39.7,117.7,171.9,128.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:31:41.555726+00:00,agv_003,44.5,0.29,90.8,537.8,1.6,1879.9,yes,rerouting,309.7,118.6,58.1,161.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:32:01.772286+00:00,agv_003,4.0,0.09,73.3,690.5,3.2,1824.1,no,en_route,453.2,108.2,39.1,34.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:32:20.123720+00:00,agv_003,3.1,0.18,82.5,1152.1,0.8,482.5,no,en_route,328.4,195.1,189.7,118.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:32:40.666266+00:00,agv_003,15.8,0.32,65.5,972.3,4.6,1444.9,no,rerouting,183.2,28.2,145.8,74.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:33:01.040739+00:00,agv_003,46.4,0.2,11.3,1185.5,4.8,644.7,yes,en_route,451.9,111.6,135.6,119.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:33:20.568508+00:00,agv_003,8.9,0.31,16.6,983.4,0.9,1479.6,yes,en_route,162.8,199.1,5.4,6.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:33:40.099962+00:00,agv_003,16.6,0.17,87.9,1247.6,0.6,354.3,yes,waiting,71.3,10.5,52.9,122.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:34:00.617668+00:00,agv_003,9.9,0.17,7.5,709.6,3.7,1234.7,no,waiting,53.2,129.5,77.4,199.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:34:21.076981+00:00,agv_003,24.7,0.08,48.2,489.5,3.4,1105.3,yes,rerouting,158.4,47.6,185.6,168.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:34:40.643807+00:00,agv_003,0.1,0.08,74.3,724.5,1.9,1018.2,no,waiting,262.8,171.0,80.6,167.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:35:01.208496+00:00,agv_003,1.8,0.5,52.9,734.8,4.7,1020.2,yes,waiting,43.3,129.1,101.4,171.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:35:21.260861+00:00,agv_003,39.0,0.14,30.2,688.5,2.0,1354.4,yes,waiting,304.3,31.9,124.1,110.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:35:42.048406+00:00,agv_003,12.4,0.26,57.6,1215.2,3.0,281.1,no,en_route,275.6,132.0,33.0,105.2
AGV - agv_003,AGV,agv_003,2024-10-19 18:36:01.651498+00:00,agv_003,23.2,0.47,32.9,1311.6,4.7,0.5,no,rerouting,306.1,6.1,116.6,32.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:36:21.559808+00:00,agv_003,19.6,0.37,49.7,1368.5,3.2,1245.5,yes,waiting,153.9,72.7,176.2,195.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:36:40.768699+00:00,agv_003,42.4,0.46,49.9,815.7,3.2,725.0,yes,rerouting,405.6,162.1,139.8,104.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:37:00.997465+00:00,agv_003,31.7,0.37,81.0,353.9,0.1,1878.2,yes,rerouting,358.5,175.8,129.0,67.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:37:20.928017+00:00,agv_003,42.8,0.44,61.0,738.8,1.5,799.5,no,rerouting,122.4,134.0,177.3,15.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:37:40.913203+00:00,agv_003,8.2,0.32,38.6,1412.0,0.3,758.0,yes,rerouting,228.7,47.1,11.6,199.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:38:00.243858+00:00,agv_003,0.7,0.37,99.3,405.9,0.4,1164.2,no,en_route,211.5,65.2,85.2,131.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:38:20.856797+00:00,agv_003,21.6,0.25,22.4,669.0,4.2,192.3,no,en_route,64.8,139.1,55.6,8.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:38:40.421310+00:00,agv_003,19.2,0.09,44.3,1293.1,3.2,420.9,no,en_route,274.1,28.6,106.6,56.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:39:00.897857+00:00,agv_003,3.3,0.01,53.2,566.6,3.5,1746.6,no,waiting,204.0,166.3,164.4,61.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:51:00.907350+00:00,agv_003,37.4,0.32,47.8,971.9,1.1,291.7,no,waiting,335.6,135.8,53.3,144.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:51:21.414309+00:00,agv_003,32.8,0.27,12.1,437.9,4.3,632.6,no,waiting,222.3,110.8,89.2,114.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:51:41.288761+00:00,agv_003,39.9,0.41,31.9,576.9,0.8,1678.3,yes,rerouting,376.9,115.2,123.9,62.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:52:01.299139+00:00,agv_003,0.7,0.48,0.0,911.4,0.0,1443.1,yes,rerouting,320.5,126.5,41.8,33.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:52:21.377868+00:00,agv_003,46.0,0.34,55.7,888.5,0.6,1817.3,no,en_route,411.6,101.0,134.4,52.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:52:41.032270+00:00,agv_003,29.6,0.16,91.4,602.8,2.9,521.8,yes,waiting,108.4,14.7,64.4,86.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:53:01.522919+00:00,agv_003,35.3,0.22,79.0,1489.6,0.6,872.6,no,waiting,135.2,48.2,193.5,189.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:53:20.850501+00:00,agv_003,9.2,0.23,25.4,1161.7,1.5,1083.7,yes,en_route,448.3,100.0,38.2,88.4
AGV - agv_003,AGV,agv_003,2024-10-19 18:53:40.892604+00:00,agv_003,10.5,0.11,75.8,320.4,0.8,570.5,yes,en_route,41.9,102.8,79.4,20.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:54:00.566441+00:00,agv_003,16.2,0.39,36.2,580.5,0.2,1769.6,yes,waiting,148.0,173.9,57.1,69.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:54:21.051809+00:00,agv_003,29.4,0.46,16.4,580.0,5.0,1946.8,no,waiting,171.6,45.2,151.9,165.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:54:40.414165+00:00,agv_003,1.2,0.29,8.6,263.0,4.1,733.8,yes,en_route,135.1,15.9,80.3,45.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:55:00.988544+00:00,agv_003,28.6,0.31,56.8,987.8,2.9,1025.3,no,rerouting,204.8,39.7,13.7,170.5
AGV - agv_003,AGV,agv_003,2024-10-19 18:55:20.968486+00:00,agv_003,25.8,0.25,4.1,212.9,4.0,1026.9,yes,en_route,409.0,84.6,117.8,47.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:55:41.831610+00:00,agv_003,21.0,0.06,89.6,294.6,1.2,1286.1,no,rerouting,169.6,167.2,184.5,62.3
AGV - agv_003,AGV,agv_003,2024-10-19 18:56:02.454828+00:00,agv_003,13.5,0.1,14.3,450.0,0.7,243.2,no,rerouting,487.5,162.9,168.7,123.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:56:21.403805+00:00,agv_003,35.7,0.33,51.4,1486.5,0.7,159.6,yes,waiting,356.8,152.6,130.5,10.1
AGV - agv_003,AGV,agv_003,2024-10-19 18:56:44.184315+00:00,agv_003,36.3,0.49,74.4,719.2,1.1,1072.2,yes,waiting,344.3,11.9,64.7,60.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:57:00.708240+00:00,agv_003,30.9,0.32,16.2,281.1,3.1,474.8,yes,rerouting,14.3,172.5,66.8,39.9
AGV - agv_003,AGV,agv_003,2024-10-19 18:57:21.361533+00:00,agv_003,22.6,0.1,3.7,1068.6,1.9,1511.7,yes,rerouting,372.0,31.3,124.1,74.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:57:41.173519+00:00,agv_003,39.4,0.07,23.0,1206.4,1.3,1363.9,yes,en_route,297.5,71.5,56.1,147.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:58:01.352221+00:00,agv_003,32.8,0.45,90.0,866.8,0.4,1375.0,yes,en_route,224.9,28.8,48.8,182.8
AGV - agv_003,AGV,agv_003,2024-10-19 18:58:20.691353+00:00,agv_003,21.7,0.08,83.2,1264.2,4.2,764.6,no,en_route,10.4,79.4,54.3,178.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:58:41.182121+00:00,agv_003,25.2,0.2,86.6,594.3,3.9,1205.8,yes,waiting,478.1,59.8,133.8,147.7
AGV - agv_003,AGV,agv_003,2024-10-19 18:59:01.726113+00:00,agv_003,40.6,0.24,12.1,953.8,2.2,314.5,yes,waiting,55.4,164.0,53.7,116.6
AGV - agv_003,AGV,agv_003,2024-10-19 18:59:22.008991+00:00,agv_003,43.7,0.22,19.0,322.8,0.1,1635.3,no,waiting,290.7,187.3,116.5,180.0
AGV - agv_003,AGV,agv_003,2024-10-19 18:59:41.664084+00:00,agv_003,2.1,0.09,86.6,194.5,2.2,1871.2,yes,en_route,387.8,196.1,20.3,66.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:00:01.550258+00:00,agv_003,5.8,0.32,12.8,853.3,3.5,1047.0,no,waiting,11.0,167.1,123.1,184.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:00:21.056802+00:00,agv_003,46.9,0.39,71.1,972.2,2.0,1542.9,yes,waiting,76.3,54.6,28.3,198.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:00:40.864610+00:00,agv_003,37.8,0.42,21.5,210.1,4.2,1199.9,no,rerouting,283.1,125.2,74.5,68.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:01:00.541655+00:00,agv_003,33.1,0.15,18.6,74.1,4.1,301.7,no,rerouting,426.4,190.2,118.7,52.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:01:21.722256+00:00,agv_003,6.6,0.22,10.4,1305.8,3.6,1811.9,yes,waiting,425.9,192.0,126.3,50.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:01:40.620561+00:00,agv_003,18.1,0.28,1.2,935.6,1.3,1648.5,no,waiting,5.1,79.4,115.5,122.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:02:01.168098+00:00,agv_003,41.0,0.1,24.3,435.1,3.3,324.3,yes,en_route,104.9,89.7,78.9,50.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:02:21.066065+00:00,agv_003,39.1,0.15,1.8,692.6,4.8,875.7,yes,en_route,355.4,101.9,152.5,111.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:02:41.207810+00:00,agv_003,38.3,0.43,88.4,880.8,4.5,32.7,yes,rerouting,466.5,68.6,31.2,99.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:03:02.292608+00:00,agv_003,17.8,0.19,82.7,643.2,2.8,495.7,no,rerouting,466.8,46.0,175.4,110.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:03:21.933326+00:00,agv_003,44.9,0.36,84.5,226.1,0.9,294.9,yes,waiting,419.2,138.6,34.4,181.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:04:00.424319+00:00,agv_003,40.1,0.39,12.3,59.9,4.3,434.2,no,en_route,120.6,35.6,121.4,73.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:04:20.938769+00:00,agv_003,5.0,0.09,70.5,632.4,2.8,1855.5,yes,rerouting,343.1,25.1,73.5,144.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:04:40.721017+00:00,agv_003,8.2,0.48,3.8,1078.5,2.3,635.5,no,rerouting,237.0,121.8,46.6,137.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:05:00.912715+00:00,agv_003,2.8,0.28,34.9,996.4,4.6,327.2,yes,rerouting,121.8,88.9,24.3,184.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:05:21.012364+00:00,agv_003,34.5,0.06,80.7,689.6,3.2,568.6,no,waiting,25.2,36.6,190.8,14.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:05:41.128465+00:00,agv_003,32.2,0.31,62.3,1463.1,1.1,1106.4,no,rerouting,210.6,79.6,159.0,103.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:06:01.335949+00:00,agv_003,1.3,0.03,63.8,912.5,3.2,123.2,no,en_route,72.1,181.6,164.0,49.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:06:21.394379+00:00,agv_003,36.9,0.04,69.6,466.8,0.4,1794.8,yes,en_route,384.5,50.2,145.1,90.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:06:40.213436+00:00,agv_003,39.8,0.25,69.3,1281.1,4.8,1362.4,no,waiting,168.6,103.0,32.9,136.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:07:00.725203+00:00,agv_003,26.3,0.2,59.2,426.5,1.9,819.8,yes,en_route,13.8,162.1,149.0,106.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:07:20.249539+00:00,agv_003,6.1,0.25,72.2,342.9,1.1,936.2,yes,en_route,229.4,57.1,160.6,160.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:07:40.346651+00:00,agv_003,19.0,0.27,61.4,621.0,3.2,6.4,yes,rerouting,196.3,163.1,194.4,13.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:08:00.993634+00:00,agv_003,25.2,0.12,99.3,1407.2,1.3,445.6,yes,en_route,77.5,68.5,27.8,123.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:08:20.488138+00:00,agv_003,0.4,0.11,81.1,138.0,1.1,36.0,no,rerouting,27.2,165.5,17.5,98.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:08:40.188542+00:00,agv_003,23.2,0.02,60.2,624.4,0.3,112.5,yes,en_route,367.0,1.4,62.8,121.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:09:00.671182+00:00,agv_003,1.5,0.17,60.6,847.3,4.2,1668.5,no,rerouting,260.0,163.8,17.7,127.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:09:21.021902+00:00,agv_003,5.0,0.12,98.4,12.9,0.2,1696.5,no,en_route,379.3,150.1,46.7,32.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:09:40.806852+00:00,agv_003,41.6,0.07,72.6,857.7,3.3,461.0,yes,rerouting,295.7,147.1,128.1,93.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:10:02.215375+00:00,agv_003,24.1,0.43,42.2,544.1,0.3,800.9,no,en_route,330.1,29.0,82.5,114.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:10:21.057042+00:00,agv_003,34.2,0.49,42.1,291.5,0.8,174.7,no,rerouting,477.4,21.4,51.2,65.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:10:41.991587+00:00,agv_003,46.2,0.35,4.3,957.9,1.6,411.9,yes,rerouting,460.7,88.8,119.2,126.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:11:01.575326+00:00,agv_003,18.0,0.36,9.0,767.6,3.3,701.9,no,rerouting,427.1,88.5,85.6,145.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:11:21.608330+00:00,agv_003,10.4,0.44,25.2,1301.5,4.3,1075.3,yes,en_route,302.3,183.5,40.4,144.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:11:40.823649+00:00,agv_003,11.9,0.09,39.2,485.7,0.5,106.7,yes,rerouting,20.9,150.3,199.8,37.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:12:01.146610+00:00,agv_003,25.4,0.03,39.0,1471.6,2.6,1484.4,no,rerouting,99.3,179.3,143.2,59.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:12:20.462834+00:00,agv_003,4.4,0.0,46.0,1186.6,4.2,440.8,yes,rerouting,306.5,191.2,111.2,52.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:12:41.060399+00:00,agv_003,40.3,0.38,87.2,1337.2,0.9,253.3,no,waiting,306.9,103.5,32.3,18.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:13:01.111356+00:00,agv_003,40.5,0.25,60.6,671.3,1.4,404.8,yes,en_route,210.0,54.0,51.5,130.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:13:21.827415+00:00,agv_003,16.7,0.0,49.6,644.2,4.1,375.5,no,rerouting,151.1,101.2,25.8,51.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:13:40.605495+00:00,agv_003,22.6,0.36,2.3,1438.7,1.8,914.4,no,waiting,294.2,83.7,178.6,39.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:14:00.706216+00:00,agv_003,4.5,0.38,87.7,1314.2,2.6,1607.6,yes,en_route,364.2,48.6,181.4,149.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:14:20.206887+00:00,agv_003,22.4,0.12,87.9,436.5,2.8,603.8,yes,waiting,41.2,197.9,124.5,126.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:14:40.320292+00:00,agv_003,46.7,0.45,41.5,79.6,1.4,35.5,yes,en_route,357.3,189.9,6.9,11.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:15:01.092449+00:00,agv_003,20.4,0.31,85.3,571.9,0.0,1155.8,no,rerouting,337.8,48.9,73.5,118.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:15:21.102825+00:00,agv_003,46.4,0.25,52.3,1033.8,1.0,1544.5,no,rerouting,169.2,37.9,88.6,82.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:15:40.567594+00:00,agv_003,40.7,0.25,51.6,1479.0,4.5,1870.2,yes,waiting,171.3,160.8,152.7,191.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:16:01.323819+00:00,agv_003,39.5,0.18,41.6,70.1,2.2,1480.7,no,waiting,442.8,51.0,164.7,199.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:16:21.364725+00:00,agv_003,25.7,0.35,65.2,230.7,2.1,572.0,yes,rerouting,152.9,166.8,93.4,71.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:16:41.385677+00:00,agv_003,11.4,0.16,79.9,316.5,2.1,971.1,yes,waiting,258.6,4.3,95.4,107.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:17:03.495584+00:00,agv_003,44.7,0.39,69.3,391.8,2.2,1136.4,yes,waiting,54.7,52.2,147.5,71.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:17:20.180204+00:00,agv_003,41.8,0.37,27.7,934.4,3.4,231.7,no,en_route,97.0,40.4,95.4,56.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:17:40.755333+00:00,agv_003,39.5,0.01,97.5,63.0,3.5,1228.1,yes,rerouting,297.0,122.8,49.8,126.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:18:01.327563+00:00,agv_003,20.7,0.4,26.5,395.9,0.3,1192.3,no,waiting,482.3,75.9,158.6,183.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:18:22.831320+00:00,agv_003,44.5,0.34,10.0,747.1,3.1,1546.4,yes,waiting,178.2,185.7,76.4,164.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:18:41.573082+00:00,agv_003,14.5,0.09,76.3,655.9,0.5,349.1,no,en_route,255.5,127.8,190.9,67.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:19:01.534693+00:00,agv_003,14.6,0.0,56.6,1130.1,4.7,1840.6,no,en_route,494.9,4.5,173.9,198.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:19:21.139732+00:00,agv_003,24.9,0.31,4.0,671.3,3.7,722.5,no,rerouting,408.6,73.1,182.1,131.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:19:40.558598+00:00,agv_003,28.6,0.1,25.3,731.8,2.6,1496.0,no,rerouting,460.8,19.1,19.3,5.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:20:01.187650+00:00,agv_003,49.3,0.16,35.0,297.5,4.7,1252.0,yes,rerouting,336.3,79.8,115.2,178.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:20:21.298722+00:00,agv_003,46.1,0.06,88.5,800.6,3.9,1613.8,yes,rerouting,239.5,97.4,122.9,126.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:20:40.285797+00:00,agv_003,9.2,0.42,5.8,533.5,3.5,886.2,yes,waiting,461.8,27.2,130.3,131.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:21:01.018534+00:00,agv_003,41.7,0.16,74.8,477.1,4.4,1032.3,yes,en_route,320.1,178.7,17.1,43.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:21:20.948951+00:00,agv_003,37.1,0.41,40.0,1429.4,2.7,956.2,yes,en_route,361.3,86.5,66.6,45.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:21:41.919514+00:00,agv_003,19.6,0.18,51.9,1280.7,2.5,1675.0,no,en_route,173.3,188.2,4.1,111.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:22:00.519107+00:00,agv_003,36.5,0.03,11.9,1376.4,2.6,64.6,no,waiting,118.9,43.8,45.0,92.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:22:22.125441+00:00,agv_003,46.5,0.37,12.7,840.9,4.3,784.9,yes,rerouting,360.3,46.1,33.7,88.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:22:41.069999+00:00,agv_003,42.9,0.04,38.1,291.6,4.0,1422.5,no,rerouting,416.6,38.9,61.8,152.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:23:01.804601+00:00,agv_003,26.4,0.19,43.6,934.1,1.3,1457.6,no,en_route,227.8,43.0,35.1,47.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:23:22.071398+00:00,agv_003,0.4,0.06,37.6,144.0,3.8,1250.9,yes,rerouting,470.7,114.7,102.6,100.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:23:41.394423+00:00,agv_003,40.1,0.29,96.1,3.9,0.6,421.5,yes,rerouting,342.1,54.4,195.5,93.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:24:03.978073+00:00,agv_003,23.6,0.11,16.7,1299.4,1.8,458.5,no,en_route,90.9,186.4,169.4,107.5
