Machine,Type,Machine ID,Timestamp,machine_id,temperature,spray_pressure,paint_thickness,humidity,paint_flow_rate,paint_volume_used,atomizer_speed,overspray_capture_efficiency,booth_airflow_velocity,solvent_concentration,x,y,z
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:12:37.083552+00:00,painting_robot_002,7.2,2.4,125.7,33.0,1.5,1.5,169.3,6.7,0.54,4.4,85.2,134.0,145.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:13:18.081220+00:00,painting_robot_002,22.6,3.0,19.9,98.4,4.4,0.2,201.4,62.2,0.34,4.5,36.8,67.1,68.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:13:59.731858+00:00,painting_robot_002,37.8,1.6,66.7,94.9,0.9,1.5,546.3,44.7,0.63,2.1,166.9,95.3,79.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:14:00.039027+00:00,painting_robot_002,37.8,4.9,27.6,5.9,4.2,0.2,155.0,69.8,0.91,4.7,13.6,79.6,134.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:14:00.142385+00:00,painting_robot_002,40.2,3.4,19.7,27.5,3.3,1.6,532.7,61.1,0.79,0.4,76.3,39.3,141.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:14:41.711814+00:00,painting_robot_002,9.7,3.2,75.8,30.3,3.2,1.8,258.0,84.1,0.8,1.8,14.3,190.0,147.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:14:42.735047+00:00,painting_robot_002,43.2,0.4,139.2,41.3,0.6,0.4,1382.7,98.9,0.05,3.3,101.4,13.6,189.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:15:23.954077+00:00,painting_robot_002,46.9,1.8,41.2,54.1,0.9,0.7,21.2,91.7,0.9,0.1,194.9,132.8,86.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:15:25.411042+00:00,painting_robot_002,3.3,4.4,130.5,37.1,3.7,0.2,926.6,71.8,0.63,3.8,23.0,33.1,158.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:16:05.748027+00:00,painting_robot_002,7.6,1.5,81.2,85.8,2.4,0.1,632.0,60.7,0.72,0.6,38.0,189.8,36.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:16:06.768954+00:00,painting_robot_002,32.8,0.5,134.0,36.0,3.5,0.0,2654.8,25.6,0.4,4.5,154.8,197.0,182.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:16:48.142282+00:00,painting_robot_002,40.1,1.6,61.3,33.8,0.4,1.7,2252.1,5.2,0.39,0.0,72.8,85.0,189.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:16:49.178881+00:00,painting_robot_002,11.0,3.3,1.2,80.3,2.2,1.5,830.2,44.5,0.54,1.2,80.5,15.5,88.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:17:30.546055+00:00,painting_robot_002,33.5,0.1,40.1,61.8,2.9,1.0,700.4,45.5,0.69,0.2,123.2,124.8,113.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:17:31.375445+00:00,painting_robot_002,25.2,0.9,133.4,70.7,4.2,1.3,1500.8,8.5,0.88,3.5,70.8,94.8,7.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:18:12.748940+00:00,painting_robot_002,20.3,3.4,45.0,43.1,3.4,1.6,2035.4,30.0,0.84,4.8,1.5,69.3,109.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:18:13.646339+00:00,painting_robot_002,31.9,2.3,100.3,82.3,1.9,0.8,1026.0,13.9,0.65,1.7,173.9,129.7,104.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:18:53.930675+00:00,painting_robot_002,20.0,3.9,94.0,51.1,3.3,1.3,349.9,52.5,0.46,4.7,92.5,105.1,13.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:18:55.049662+00:00,painting_robot_002,7.2,3.4,116.2,13.2,2.4,0.8,2560.8,79.0,0.67,4.3,39.7,195.8,190.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:19:35.753638+00:00,painting_robot_002,24.3,3.0,15.5,92.1,1.1,1.2,919.4,64.7,0.11,2.0,172.5,136.2,79.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:19:36.431051+00:00,painting_robot_002,37.3,4.8,75.7,25.6,2.8,0.8,848.2,42.0,0.31,2.5,131.9,59.5,39.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:20:17.858202+00:00,painting_robot_002,19.0,2.3,64.6,91.1,4.9,1.9,1315.1,11.8,0.86,4.1,135.6,83.3,47.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:20:18.541067+00:00,painting_robot_002,43.8,3.5,75.5,89.6,4.1,0.9,1954.1,19.5,0.6,2.5,10.6,37.0,171.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:31:28.566204+00:00,painting_robot_002,39.0,3.9,85.8,26.1,0.1,0.5,2843.8,50.6,0.13,0.6,86.9,132.4,47.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:32:11.176539+00:00,painting_robot_002,9.5,1.6,8.5,1.5,3.7,1.0,709.6,38.0,0.56,2.5,119.3,91.7,45.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:32:52.262713+00:00,painting_robot_002,24.1,4.9,42.7,9.7,2.7,1.9,357.6,24.7,0.67,4.8,135.1,78.4,48.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:32:52.930717+00:00,painting_robot_002,14.0,0.9,35.1,13.1,3.2,0.9,2981.0,15.2,0.22,1.4,151.7,74.1,9.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:32:53.191898+00:00,painting_robot_002,6.5,3.1,84.5,48.1,3.9,0.3,994.6,84.4,0.46,0.4,192.1,11.7,161.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:33:35.785929+00:00,painting_robot_002,2.2,3.6,39.6,55.2,1.6,0.6,379.9,48.7,0.22,0.7,181.5,111.9,64.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:33:35.890806+00:00,painting_robot_002,21.3,2.4,146.7,61.2,1.0,1.2,2228.0,61.8,0.25,0.2,45.0,178.6,112.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:33:36.072342+00:00,painting_robot_002,36.8,2.3,34.6,32.6,2.8,0.8,1464.3,2.4,0.22,3.5,134.4,119.1,34.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:34:18.345420+00:00,painting_robot_002,16.4,2.9,126.9,51.8,1.0,0.7,2811.7,38.7,0.18,4.5,17.7,107.8,80.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:35:00.581706+00:00,painting_robot_002,45.6,2.2,13.8,67.0,0.2,1.9,1080.9,10.0,0.35,4.7,86.7,176.4,9.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:35:00.875830+00:00,painting_robot_002,17.6,3.7,122.5,76.4,1.4,1.7,2398.7,64.4,0.03,4.0,38.7,167.4,185.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:35:40.976715+00:00,painting_robot_002,6.4,0.7,121.0,99.1,3.5,0.7,876.5,36.6,0.27,3.8,193.6,26.8,127.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:35:41.251564+00:00,painting_robot_002,35.9,3.2,14.8,66.0,1.6,1.4,1092.3,66.8,0.25,3.7,149.1,173.7,61.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:35:41.370502+00:00,painting_robot_002,27.8,3.6,27.5,25.8,1.0,0.5,1519.9,2.1,0.28,2.0,140.2,198.2,112.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:36:24.959561+00:00,painting_robot_002,10.7,2.4,98.5,16.9,4.0,1.8,660.0,62.6,0.88,0.4,90.5,119.4,175.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:37:04.970259+00:00,painting_robot_002,40.0,3.3,72.5,91.0,2.3,1.1,2384.5,87.0,0.35,4.1,30.2,19.7,8.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:37:06.889345+00:00,painting_robot_002,29.7,3.9,31.1,18.8,1.4,1.3,492.3,92.6,0.48,3.8,84.5,100.3,77.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:37:07.130526+00:00,painting_robot_002,12.0,4.6,19.9,87.8,2.2,0.4,2634.2,79.4,0.24,4.6,106.3,156.3,2.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:37:45.537722+00:00,painting_robot_002,10.5,4.6,74.7,24.5,1.4,0.0,1546.4,78.9,0.13,3.7,142.9,72.2,152.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:37:47.954408+00:00,painting_robot_002,13.1,4.0,57.7,58.1,1.3,0.9,2387.3,60.4,0.69,3.3,19.5,40.2,22.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:38:28.531207+00:00,painting_robot_002,22.2,0.1,28.4,84.9,0.6,1.4,2575.8,26.6,0.71,4.1,162.8,66.3,7.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:38:30.559860+00:00,painting_robot_002,29.3,4.3,42.5,3.9,3.0,0.2,294.6,90.6,0.57,0.1,118.0,135.0,185.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:39:10.383204+00:00,painting_robot_002,9.9,0.1,52.7,32.6,4.6,1.6,2713.4,24.3,0.5,4.0,191.4,119.3,109.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:39:13.202073+00:00,painting_robot_002,14.8,1.2,108.4,3.1,4.6,0.6,1806.7,49.6,0.8,4.7,59.8,161.4,56.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:51:04.061083+00:00,painting_robot_002,47.2,4.1,108.4,81.3,2.8,0.2,1420.5,23.1,0.69,0.9,73.3,170.0,71.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:51:05.839448+00:00,painting_robot_002,48.1,0.5,78.5,1.7,4.5,0.3,1893.9,13.1,0.23,2.4,88.6,89.6,61.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:51:06.467799+00:00,painting_robot_002,6.9,3.7,80.5,9.7,1.4,1.2,477.0,27.6,0.58,1.6,23.0,60.4,3.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:51:49.469047+00:00,painting_robot_002,30.6,4.1,20.4,55.8,4.3,1.8,942.2,25.0,0.37,0.9,105.9,145.0,197.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:51:50.234112+00:00,painting_robot_002,38.8,0.8,19.7,96.6,4.4,1.3,1421.9,56.9,0.19,1.5,175.6,28.9,184.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:52:31.621779+00:00,painting_robot_002,35.0,4.7,145.9,52.6,2.3,0.8,327.1,7.8,0.19,0.5,54.0,178.9,145.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:52:31.938208+00:00,painting_robot_002,19.3,2.9,148.8,12.9,0.7,0.5,1467.0,55.1,0.64,0.0,101.8,61.5,139.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:53:12.714685+00:00,painting_robot_002,16.9,3.0,71.3,90.6,4.6,1.5,2156.7,21.4,0.78,3.0,141.5,53.4,78.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:53:13.643735+00:00,painting_robot_002,21.0,3.8,82.1,96.6,0.5,1.8,2349.3,33.2,0.83,0.4,180.8,115.0,10.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:53:52.446812+00:00,painting_robot_002,3.6,4.8,108.9,6.3,0.5,1.8,480.0,89.2,0.33,4.2,149.0,52.8,147.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:53:56.099868+00:00,painting_robot_002,23.3,4.5,124.8,56.3,2.8,0.6,2860.6,58.4,0.64,0.6,105.3,117.7,143.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:54:37.464051+00:00,painting_robot_002,35.1,0.0,121.6,79.7,3.4,1.6,259.1,8.8,0.01,2.4,176.3,67.0,175.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:54:37.465575+00:00,painting_robot_002,36.8,1.1,75.0,13.9,0.1,1.3,2946.2,63.0,0.56,1.4,42.7,103.9,95.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:54:38.123037+00:00,painting_robot_002,0.1,0.4,87.8,33.2,3.5,1.0,216.7,94.9,0.34,0.7,54.3,191.2,53.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:55:19.900033+00:00,painting_robot_002,19.3,3.7,63.2,54.0,3.9,0.3,551.0,52.1,0.55,0.8,30.0,102.1,96.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:55:20.600127+00:00,painting_robot_002,16.1,2.7,84.4,6.8,2.1,1.9,26.1,4.2,0.73,1.9,69.0,36.5,10.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:55:59.598185+00:00,painting_robot_002,13.8,2.6,54.8,93.0,4.1,1.5,240.9,71.1,0.65,1.3,56.5,90.7,138.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:56:42.200934+00:00,painting_robot_002,33.6,0.4,17.5,34.1,4.8,1.1,2901.5,42.6,0.52,3.8,194.4,161.9,31.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:56:44.375102+00:00,painting_robot_002,6.0,0.5,130.1,70.6,2.5,0.3,2726.0,71.5,0.29,4.0,116.2,22.6,6.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:57:23.322964+00:00,painting_robot_002,36.0,0.8,9.8,85.9,3.3,0.1,1492.9,31.6,0.99,3.2,78.3,181.2,14.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:57:25.319356+00:00,painting_robot_002,7.2,0.8,91.4,46.6,3.7,0.5,2471.8,41.5,0.02,3.5,133.1,43.6,15.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:57:25.455433+00:00,painting_robot_002,46.6,0.1,45.2,96.5,3.0,0.2,1323.7,99.3,0.44,2.4,120.2,137.8,190.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:58:04.724134+00:00,painting_robot_002,48.2,3.9,107.8,74.9,0.5,0.2,728.8,13.8,0.9,0.2,183.0,7.4,23.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:58:07.305630+00:00,painting_robot_002,29.6,2.2,144.6,58.9,4.8,0.1,1163.6,13.2,0.69,0.3,59.5,27.8,5.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:58:48.296953+00:00,painting_robot_002,7.2,2.4,73.5,5.9,1.4,0.1,2917.6,48.3,0.82,3.2,100.2,150.0,122.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:58:50.725185+00:00,painting_robot_002,22.7,3.7,70.3,68.3,3.2,0.3,2130.1,91.1,0.47,4.2,73.4,5.4,48.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:59:30.442731+00:00,painting_robot_002,33.1,4.6,39.5,11.5,3.3,1.3,2635.0,62.4,0.98,4.1,30.2,68.1,65.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 18:59:31.857091+00:00,painting_robot_002,5.8,3.2,92.1,56.2,1.4,1.6,1674.2,6.1,0.21,4.5,158.9,176.0,92.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:00:12.752026+00:00,painting_robot_002,18.3,2.4,138.1,42.9,2.9,0.6,2005.5,19.6,1.0,3.9,103.2,5.2,188.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:00:54.605412+00:00,painting_robot_002,24.6,2.8,22.2,83.5,4.9,1.8,496.1,60.8,0.58,0.5,14.7,37.5,103.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:00:56.103204+00:00,painting_robot_002,24.8,1.5,98.1,1.2,2.4,0.9,1903.6,11.2,0.8,1.9,67.0,25.5,184.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:00:56.337348+00:00,painting_robot_002,2.3,3.7,39.9,95.2,2.1,1.7,2554.0,76.6,0.76,2.3,25.8,75.5,185.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:01:37.001934+00:00,painting_robot_002,47.1,3.7,54.4,6.3,1.3,1.5,2176.0,37.5,0.9,4.9,158.7,104.5,100.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:01:38.198637+00:00,painting_robot_002,44.6,4.2,43.3,51.3,1.7,1.9,2772.7,79.7,0.28,0.5,74.2,51.0,162.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:02:18.798395+00:00,painting_robot_002,43.9,2.7,74.7,19.7,2.7,1.8,1938.1,27.2,0.24,0.2,47.9,59.3,182.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:02:20.963187+00:00,painting_robot_002,29.0,1.6,48.0,55.4,0.5,0.1,1503.3,70.7,0.5,0.8,2.7,154.9,44.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:03:02.200012+00:00,painting_robot_002,14.2,0.3,31.6,94.0,2.8,0.9,1646.0,78.2,0.18,4.0,146.6,139.7,64.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:03:42.577780+00:00,painting_robot_002,2.2,0.0,34.9,79.0,0.4,0.2,2319.6,98.7,0.85,2.3,102.6,59.1,97.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:03:44.058951+00:00,painting_robot_002,40.7,1.9,82.8,17.2,2.6,0.7,2381.0,50.2,0.21,0.1,189.2,51.1,150.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:04:22.895550+00:00,painting_robot_002,49.1,2.8,117.0,22.2,2.1,1.1,1274.0,32.8,0.36,2.1,130.3,2.7,81.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:04:23.588804+00:00,painting_robot_002,22.1,1.3,109.2,35.0,1.7,0.5,1632.3,84.8,0.47,3.7,167.2,28.3,93.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:04:24.152872+00:00,painting_robot_002,46.7,2.1,131.1,4.1,0.2,1.7,2599.4,6.2,0.34,2.4,60.5,76.1,100.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:05:07.513076+00:00,painting_robot_002,31.1,2.9,113.9,86.8,3.5,1.6,1121.2,38.3,0.23,1.5,25.2,48.8,178.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:05:47.531289+00:00,painting_robot_002,3.9,0.3,64.8,62.2,0.8,0.7,2470.9,61.8,0.54,0.1,96.7,23.7,97.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:06:30.782855+00:00,painting_robot_002,9.2,0.2,105.7,10.1,0.6,1.2,830.4,90.0,0.31,0.4,177.8,39.6,149.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:06:31.311245+00:00,painting_robot_002,42.4,1.3,31.8,39.3,1.9,0.9,2103.8,42.9,0.34,0.8,100.2,195.2,56.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:07:11.386688+00:00,painting_robot_002,7.1,1.1,134.7,69.2,3.8,1.8,1001.3,70.0,0.78,1.5,80.4,28.3,177.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:07:31.958953+00:00,painting_robot_002,6.6,0.2,131.2,77.0,1.5,1.1,879.4,14.8,0.56,1.3,99.3,128.1,67.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:07:32.031201+00:00,painting_robot_002,20.6,4.4,24.8,65.5,3.4,1.0,1906.5,16.7,0.64,1.6,112.2,129.0,121.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:07:53.658417+00:00,painting_robot_002,6.1,3.5,99.3,41.0,2.4,0.7,1060.5,24.8,0.22,2.6,20.9,164.9,134.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:07:54.463223+00:00,painting_robot_002,47.2,1.8,75.2,35.4,1.1,1.2,448.4,42.1,0.12,0.7,89.0,97.5,147.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:08:36.281861+00:00,painting_robot_002,27.1,4.8,122.4,20.2,3.7,1.7,2670.7,30.3,0.97,4.0,55.6,165.0,31.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:08:37.930442+00:00,painting_robot_002,28.6,4.7,88.0,44.5,0.4,1.5,2637.0,94.9,0.26,4.8,85.7,157.7,12.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:09:18.270606+00:00,painting_robot_002,39.1,3.6,99.2,26.2,2.4,1.1,2559.1,69.6,0.12,0.0,6.7,187.1,57.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:09:20.506940+00:00,painting_robot_002,37.9,3.3,21.2,50.0,2.3,0.5,427.2,11.2,0.15,4.9,191.7,63.9,122.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:10:01.781993+00:00,painting_robot_002,45.5,2.9,93.8,63.4,0.3,0.7,963.2,73.9,0.48,0.6,132.8,99.9,33.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:10:02.916888+00:00,painting_robot_002,29.1,1.2,108.1,95.5,3.0,0.8,399.7,46.0,0.08,2.9,50.2,41.9,129.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:10:42.959514+00:00,painting_robot_002,16.8,1.5,43.9,46.4,4.4,1.0,811.7,98.8,0.66,2.4,144.2,197.5,161.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:10:43.230128+00:00,painting_robot_002,8.1,2.0,97.8,14.7,0.7,0.7,1394.4,76.5,0.71,2.9,54.5,183.4,141.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:11:24.618463+00:00,painting_robot_002,25.2,3.1,84.9,84.4,3.5,1.8,1565.9,9.5,0.87,4.5,148.6,32.2,129.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:11:27.101059+00:00,painting_robot_002,41.5,2.9,97.8,82.0,3.2,0.9,2539.7,18.8,0.3,1.8,98.9,58.6,134.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:12:07.821640+00:00,painting_robot_002,10.6,3.5,85.0,57.8,1.5,0.8,2001.0,49.0,0.32,3.1,199.5,29.5,171.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:12:07.929622+00:00,painting_robot_002,38.7,2.7,118.2,18.2,2.0,1.5,1348.1,2.2,0.39,3.2,34.3,47.3,180.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:12:08.724273+00:00,painting_robot_002,29.1,0.2,85.0,15.8,0.3,0.5,1016.6,51.8,0.8,4.6,83.4,61.6,122.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:12:48.425902+00:00,painting_robot_002,27.6,0.7,25.4,64.0,3.2,0.9,1491.4,74.7,0.35,4.8,57.5,44.6,177.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:12:48.803399+00:00,painting_robot_002,13.2,3.8,41.4,33.9,3.5,1.6,2471.7,96.1,0.43,2.7,197.0,52.9,45.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:13:32.154098+00:00,painting_robot_002,19.8,4.4,98.3,13.0,3.2,0.8,954.2,92.9,0.73,3.4,184.1,32.7,159.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:13:33.593784+00:00,painting_robot_002,28.8,0.1,47.9,35.7,0.6,1.9,2071.1,38.4,0.8,2.2,95.6,29.2,188.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:14:14.339267+00:00,painting_robot_002,37.4,3.5,56.5,41.7,2.1,0.7,1290.3,22.4,0.94,2.5,92.7,146.0,45.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:14:14.998993+00:00,painting_robot_002,37.2,1.2,90.7,54.4,2.8,0.6,667.9,70.5,0.29,1.3,50.8,93.8,80.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:14:56.251275+00:00,painting_robot_002,40.9,3.2,34.7,34.8,2.1,1.0,1.7,98.3,0.03,1.8,52.9,109.0,27.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:14:57.353359+00:00,painting_robot_002,10.3,1.0,121.1,18.0,0.7,0.9,1445.0,54.0,0.07,1.6,95.8,172.3,132.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:14:57.490107+00:00,painting_robot_002,7.8,1.7,123.0,97.9,2.8,0.4,515.8,6.5,0.06,1.9,56.5,156.0,149.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:15:38.001799+00:00,painting_robot_002,7.7,1.8,10.3,63.4,3.1,1.7,1969.0,6.8,0.22,2.4,59.4,173.4,51.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:15:38.770793+00:00,painting_robot_002,29.5,1.1,138.5,12.8,0.7,0.9,1213.7,31.6,0.19,0.9,67.5,94.6,187.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:16:18.557753+00:00,painting_robot_002,37.0,2.6,120.8,18.6,4.9,0.8,1396.6,99.9,0.05,1.0,133.2,127.3,105.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:16:21.005342+00:00,painting_robot_002,46.9,1.7,27.7,46.6,1.2,0.5,1619.3,19.4,0.21,5.0,71.6,162.7,176.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:17:02.520682+00:00,painting_robot_002,45.9,2.5,85.0,92.4,0.5,0.6,1652.2,90.8,0.89,3.9,84.3,61.0,135.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:17:03.070449+00:00,painting_robot_002,43.7,1.4,87.3,3.9,1.6,1.5,105.9,45.5,0.5,4.8,98.5,128.4,36.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:17:44.569442+00:00,painting_robot_002,34.5,2.3,91.1,43.9,2.6,2.0,2279.8,18.6,0.07,3.5,183.1,176.6,99.4
